key,fare_amount
2011-12-13 22:00:00.000000257,5.0663404
2011-12-13 22:00:00.000000238,6.546906
2011-12-13 22:00:00.0000008,6.7636147
2011-12-13 22:00:00.000000252,5.3519316
2011-12-13 22:00:00.000000204,11.273884
2011-12-13 22:00:00.000000120,6.6837873
2011-12-13 22:00:00.000000175,6.1041784
2011-12-13 22:00:00.00000010,10.336792
2011-12-13 22:00:00.00000048,5.1204395
2011-12-13 22:00:00.000000189,5.3593197
2011-12-13 22:00:00.00000011,5.3400292
2011-12-13 22:00:00.000000247,5.455774
2011-12-13 22:00:00.000000261,6.117368
2011-12-13 22:00:00.0000004,10.078646
2011-12-13 22:00:00.00000014,7.7913227
2011-12-13 22:00:00.000000151,33.006187
2011-12-13 22:00:00.00000025,5.0283537
2011-12-13 22:00:00.00000039,8.412514
2011-12-13 22:00:00.000000179,6.0841045
2011-12-13 22:00:00.000000137,9.105076
2011-12-13 22:00:00.00000091,13.059808
2011-12-13 22:00:00.000000109,5.2141066
2011-12-13 22:00:00.000000174,6.873519
2011-12-13 22:00:00.000000225,15.398514
2011-12-13 22:00:00.000000207,5.0539546
2011-12-13 22:00:00.000000269,22.072367
2011-12-13 22:00:00.000000234,5.195997
2011-12-13 22:00:00.00000017,5.9779263
2011-12-13 22:00:00.00000046,5.1199827
2011-12-13 22:00:00.00000057,10.205732
2011-12-13 22:00:00.000000105,6.1814537
2011-12-13 22:00:00.000000114,13.545593
2011-12-13 22:00:00.00000030,5.447196
2011-12-13 22:00:00.000000100,5.0817614
2011-12-13 22:00:00.00000088,13.190915
2011-12-13 22:00:00.000000242,6.989791
2011-12-13 22:00:00.000000113,5.0738344
2011-12-13 22:00:00.000000157,9.980525
2011-12-13 22:00:00.000000177,10.81308
2011-12-13 22:00:00.000000169,7.1266804
2011-12-13 22:00:00.000000123,6.046615
2011-12-13 22:00:00.000000182,27.918179
2011-12-13 22:00:00.000000129,6.2850018
2011-12-13 22:00:00.000000136,23.744125
2011-12-13 22:00:00.000000187,5.1969886
2011-12-13 22:00:00.000000218,6.139245
2011-12-13 22:00:00.000000167,24.845139
2011-12-13 22:00:00.000000192,7.989559
2011-12-13 22:00:00.00000024,5.0407634
2011-12-13 22:00:00.00000093,7.7427635
2011-12-13 22:00:00.000000260,5.8550577
2011-12-13 22:00:00.00000038,5.697989
2011-12-13 22:00:00.000000208,5.340722
2011-12-13 22:00:00.000000210,5.0746775
2011-12-13 22:00:00.000000181,5.365712
2011-12-13 22:00:00.000000111,8.537755
2011-12-13 22:00:00.000000161,15.175889
2011-12-13 22:00:00.000000209,6.1000886
2011-12-13 22:00:00.00000029,5.244294
2011-12-13 22:00:00.00000067,5.5259285
2011-12-13 22:00:00.000000202,5.434031
2011-12-13 22:00:00.000000245,7.387326
2011-12-13 22:00:00.000000206,8.406765
2011-12-13 22:00:00.0000003,5.128789
2011-12-13 22:00:00.00000060,10.841991
2011-12-13 22:00:00.00000053,5.2022915
2011-12-13 22:00:00.000000201,7.5294547
2011-12-13 22:00:00.000000212,7.878455
2011-12-13 22:00:00.000000235,14.587513
2011-12-13 22:00:00.000000170,21.928783
2011-12-13 22:00:00.000000253,5.573291
2011-12-13 22:00:00.000000172,16.230797
2011-12-13 22:00:00.00000086,5.8753185
2011-12-13 22:00:00.000000223,44.570274
2011-12-13 22:00:00.0000009,8.414303
2011-12-13 22:00:00.00000031,10.092
2011-12-13 22:00:00.000000243,7.5906568
2011-12-13 22:00:00.000000133,8.646532
2011-12-13 22:00:00.000000199,5.808371
2011-12-13 22:00:00.000000104,20.833462
2011-12-13 22:00:00.00000023,44.292576
2011-12-13 22:00:00.00000075,25.343859
2011-12-13 22:00:00.000000217,5.618333
2011-12-13 22:00:00.000000220,6.629319
2011-12-13 22:00:00.000000211,5.8118834
2011-12-13 22:00:00.000000150,6.781809
2011-12-13 22:00:00.00000020,5.6989717
2011-12-13 22:00:00.000000254,7.9015484
2011-12-13 22:00:00.000000183,5.719184
2011-12-13 22:00:00.000000166,9.380531
2011-12-13 22:00:00.00000063,5.4731526
2011-12-13 22:00:00.000000124,5.3579426
2011-12-13 22:00:00.000000219,6.5789943
2011-12-13 22:00:00.00000099,14.733988
2011-12-13 22:00:00.00000041,5.6329727
2011-12-13 22:00:00.00000080,8.530982
2011-12-13 22:00:00.000000216,22.078499
2011-12-13 22:00:00.000000240,5.3223357
2011-12-13 22:00:00.000000153,6.0205717
2011-12-13 22:00:00.00000068,6.0277147
2011-12-13 22:00:00.000000263,8.798792
2011-12-13 22:00:00.00000061,11.0105915
2011-12-13 22:00:00.000000162,5.202732
2011-12-13 22:00:00.00000045,5.3368735
2011-12-13 22:00:00.000000193,7.5697517
2011-12-13 22:00:00.000000112,26.375725
2011-12-13 22:00:00.000000165,5.135792
2011-12-13 22:00:00.000000255,10.625517
2011-12-13 22:00:00.000000106,26.96725
2011-12-13 22:00:00.000000125,13.249994
2011-12-13 22:00:00.000000250,6.684905
2011-12-13 22:00:00.0000006,5.089923
2011-12-13 22:00:00.00000090,5.788356
2011-12-13 22:00:00.00000055,5.2977953
2011-12-13 22:00:00.000000188,7.9632177
2011-12-13 22:00:00.000000259,10.969118
2011-12-13 22:00:00.000000142,14.441646
2011-12-13 22:00:00.000000155,5.146392
2011-12-13 22:00:00.00000082,5.738034
2011-12-13 22:00:00.00000069,7.2591352
2011-12-13 22:00:00.00000097,9.87092
2011-12-13 22:00:00.000000107,25.881697
2011-12-13 22:00:00.000000126,5.1849174
2011-12-13 22:00:00.00000012,8.692369
2011-12-13 22:00:00.000000158,5.5986743
2011-12-13 22:00:00.000000196,5.4049406
2011-12-13 22:00:00.000000132,21.827623
2011-12-13 22:00:00.000000244,5.088107
2011-12-13 22:00:00.000000268,6.9777765
2011-12-13 22:00:00.00000064,5.2040215
2011-12-13 22:00:00.000000159,9.811409
2011-12-13 22:00:00.000000163,17.370941
2011-12-13 22:00:00.000000232,16.20091
2011-12-13 22:00:00.0000007,6.827008
2011-12-13 22:00:00.00000054,5.7310405
2011-12-13 22:00:00.000000230,14.442647
2011-12-13 22:00:00.000000256,5.101747
2011-12-13 22:00:00.000000146,5.0702477
2011-12-13 22:00:00.000000265,7.447674
2011-12-13 22:00:00.00000076,5.270117
2011-12-13 22:00:00.00000062,16.24009
2011-12-13 22:00:00.00000032,5.087654
2011-12-13 22:00:00.000000213,5.487123
2011-12-13 22:00:00.00000083,12.132661
2011-12-13 22:00:00.00000026,7.4612412
2011-12-13 22:00:00.000000239,10.273357
2011-12-13 22:00:00.000000233,9.373596
2011-12-13 22:00:00.00000089,6.8248262
2011-12-13 22:00:00.000000267,6.248453
2011-12-13 22:00:00.000000176,5.7253613
2011-12-13 22:00:00.000000139,5.5831776
2011-12-13 22:00:00.00000027,5.7028666
2011-12-13 22:00:00.00000042,7.3202744
2011-12-13 22:00:00.000000241,12.1749115
2011-12-13 22:00:00.000000222,5.3870234
2012-03-12 09:50:24.0000001,9.0286255
2012-03-12 09:50:24.0000003,6.1626735
2012-03-12 09:50:24.0000002,6.367539
2014-05-13 07:33:52.0000006,7.357308
2014-05-13 07:33:52.0000004,5.914666
2014-05-13 07:33:52.0000001,7.3598304
2014-05-13 07:33:52.0000002,7.0904164
2014-05-13 07:33:52.0000003,11.664502
2011-06-30 09:37:08.0000002,6.376073
2011-06-30 09:37:08.0000003,8.2023
2012-09-18 17:13:40.0000002,4.3606634
2012-09-18 17:13:40.0000001,4.488518
2011-06-07 12:11:56.0000004,16.371634
2011-06-07 12:11:56.0000001,8.9965105
2011-06-07 12:11:56.0000003,26.626116
2011-06-07 12:11:56.0000002,6.977411
2011-06-07 12:11:56.0000005,6.156587
2010-05-21 23:04:44.0000002,15.609543
2010-05-21 23:04:44.0000001,11.818628
2009-01-28 16:36:28.0000002,4.4008064
2009-01-28 16:36:28.0000003,45.915386
2009-01-28 16:36:28.0000005,4.3666024
2009-01-28 16:36:28.0000006,5.418706
2009-01-28 16:36:28.0000001,4.706949
2012-03-12 02:58:56.0000001,13.504157
2010-07-21 22:06:12.0000005,6.61582
2010-07-21 22:06:12.0000003,4.986522
2010-07-21 22:06:12.0000001,17.843264
2010-07-21 22:06:12.0000002,7.0924573
2009-04-12 16:00:56.0000001,9.052866
2013-05-24 13:37:32.0000001,6.9967675
2011-07-29 20:50:36.0000001,9.840577
2011-07-29 20:50:36.0000003,19.384405
2011-07-29 20:50:36.0000002,4.619951
2014-03-05 21:07:12.0000003,11.857302
2014-03-05 21:07:12.0000004,6.267951
2009-11-28 15:07:24.0000004,43.79449
2009-11-28 15:07:24.0000001,13.421552
2009-11-28 15:07:24.0000003,7.0964093
2015-04-11 14:16:12.0000003,5.2630763
2015-04-11 14:16:12.00000010,6.901654
2015-04-11 14:16:12.00000011,7.0804906
2015-04-11 14:16:12.0000001,5.984345
2015-04-11 14:16:12.0000002,5.11299
2015-04-11 14:16:12.0000006,56.524498
2015-04-11 14:16:12.0000007,7.5776095
2015-04-11 14:16:12.0000008,6.6141715
2014-11-15 10:57:20.0000002,8.390837
2014-11-15 10:57:20.0000001,6.646665
2010-07-31 15:47:28.0000001,8.336271
2014-05-12 20:56:48.0000005,4.7359676
2014-05-12 20:56:48.0000001,5.210753
2014-05-12 20:56:48.0000004,5.7197104
2014-05-12 20:56:48.0000003,5.343293
2014-05-12 20:56:48.0000002,7.5503407
2014-01-16 06:00:48.0000001,10.044216
2014-04-23 11:18:40.0000003,6.862749
2014-04-23 11:18:40.0000002,6.0107465
2014-04-23 11:18:40.0000001,6.253527
2011-09-22 04:49:56.0000001,28.122246
2011-10-28 07:35:52.0000003,6.850575
2011-10-28 07:35:52.0000002,8.736414
2011-10-28 07:35:52.0000001,5.9526243
2015-05-10 19:54:00.0000001,6.4380865
2015-05-10 19:54:00.0000003,5.96489
2015-05-10 19:54:00.0000005,7.4066553
2015-05-10 19:54:00.0000004,8.049145
2011-03-28 23:18:48.0000001,8.741133
2014-08-26 01:31:04.0000001,24.95835
2015-02-26 15:55:48.0000004,8.399096
2015-02-26 15:55:48.0000003,5.1041646
2015-02-26 15:55:48.0000002,7.2190633
2013-11-22 15:36:36.0000002,8.255892
2010-02-13 11:03:04.0000002,7.710833
2010-02-13 11:03:04.0000001,8.089123
2010-02-13 11:03:04.0000004,7.627008
2010-02-13 11:03:04.0000003,6.57174
2011-06-26 18:48:08.0000004,6.4257407
2011-06-26 18:48:08.0000005,13.968636
2011-06-26 18:48:08.0000002,7.3129373
2011-06-26 18:48:08.0000001,5.3928685
2010-10-14 23:48:56.0000001,5.504333
2010-10-14 23:48:56.0000002,32.22596
2010-10-14 23:48:56.0000003,9.707239
2010-10-14 23:48:56.0000004,5.442794
2011-01-22 07:48:28.0000001,5.270036
2011-10-17 18:49:20.0000003,12.8237705
2011-10-17 18:49:20.0000002,4.528393
2011-10-17 18:49:20.0000005,6.496712
2009-03-24 16:39:12.0000002,5.896963
2009-03-24 16:39:12.0000004,4.676494
2009-03-24 16:39:12.0000003,7.8198857
2009-03-24 16:39:12.0000001,4.395485
2014-07-21 18:19:00.000000102,4.7743025
2014-07-21 18:19:00.000000106,5.4187455
2014-07-21 18:19:00.000000107,4.984776
2014-07-21 18:19:00.00000094,36.553234
2014-07-21 18:19:00.000000161,4.7366605
2014-07-21 18:19:00.000000129,13.1591835
2014-07-21 18:19:00.00000083,4.9494433
2014-07-21 18:19:00.000000163,9.746052
2014-07-21 18:19:00.000000117,7.291003
2014-07-21 18:19:00.00000028,5.0281053
2014-07-21 18:19:00.00000089,10.693106
2014-07-21 18:19:00.000000130,4.8236694
2014-07-21 18:19:00.000000105,4.695871
2014-07-21 18:19:00.000000123,13.002243
2014-07-21 18:19:00.000000103,56.13909
2014-07-21 18:19:00.000000227,5.7956667
2014-07-21 18:19:00.000000189,6.034769
2014-07-21 18:19:00.000000168,5.1768565
2014-07-21 18:19:00.000000173,7.2523985
2014-07-21 18:19:00.000000128,10.182313
2014-07-21 18:19:00.000000143,28.315075
2014-07-21 18:19:00.00000018,19.595057
2014-07-21 18:19:00.00000049,6.9827
2014-07-21 18:19:00.00000022,4.709387
2014-07-21 18:19:00.000000200,4.8824306
2014-07-21 18:19:00.000000193,5.6415825
2014-07-21 18:19:00.000000231,5.786328
2014-07-21 18:19:00.000000202,8.317424
2014-07-21 18:19:00.00000092,24.700682
2014-07-21 18:19:00.000000148,4.7179666
2014-07-21 18:19:00.00000057,4.9399123
2014-07-21 18:19:00.00000074,4.703719
2014-07-21 18:19:00.000000183,8.166259
2014-07-21 18:19:00.000000221,21.32284
2014-07-21 18:19:00.00000078,4.729326
2014-07-21 18:19:00.00000058,4.6897583
2014-07-21 18:19:00.000000214,4.715947
2014-07-21 18:19:00.000000122,5.2373157
2014-07-21 18:19:00.000000137,5.612146
2014-07-21 18:19:00.00000027,4.821814
2014-07-21 18:19:00.00000047,19.301617
2014-07-21 18:19:00.00000061,6.504363
2014-07-21 18:19:00.000000196,5.9357758
2014-07-21 18:19:00.000000125,11.728023
2014-07-21 18:19:00.000000126,15.890031
2014-07-21 18:19:00.000000145,5.0295296
2014-07-21 18:19:00.00000080,9.071465
2014-07-21 18:19:00.00000055,5.216575
2014-07-21 18:19:00.00000066,6.057127
2014-07-21 18:19:00.000000111,4.8119984
2014-07-21 18:19:00.00000042,4.6962423
2014-07-21 18:19:00.000000215,4.7977376
2014-07-21 18:19:00.00000043,24.736336
2014-07-21 18:19:00.000000119,17.827677
2014-07-21 18:19:00.000000115,9.163544
2014-07-21 18:19:00.0000009,7.3219414
2014-07-21 18:19:00.00000075,6.5310497
2014-07-21 18:19:00.000000118,5.323297
2014-07-21 18:19:00.00000038,14.89719
2014-07-21 18:19:00.000000124,5.757283
2014-07-21 18:19:00.000000242,4.767194
2014-07-21 18:19:00.00000019,4.717254
2014-07-21 18:19:00.00000056,7.1348004
2014-07-21 18:19:00.000000239,4.6571193
2014-07-21 18:19:00.000000101,5.0076737
2014-07-21 18:19:00.000000216,37.93556
2014-07-21 18:19:00.000000198,4.8100667
2014-07-21 18:19:00.000000174,31.643377
2014-07-21 18:19:00.00000070,4.7349863
2014-07-21 18:19:00.0000004,7.1552286
2014-07-21 18:19:00.000000135,4.634727
2014-07-21 18:19:00.000000165,4.8053603
2014-07-21 18:19:00.00000010,7.4770694
2014-07-21 18:19:00.000000211,4.7626777
2014-07-21 18:19:00.000000190,5.1282034
2014-07-21 18:19:00.00000021,4.7979584
2014-07-21 18:19:00.000000204,4.660999
2014-07-21 18:19:00.000000112,4.713789
2014-07-21 18:19:00.000000169,19.079447
2014-07-21 18:19:00.000000226,4.7072434
2014-07-21 18:19:00.000000109,4.824872
2014-07-21 18:19:00.000000113,15.956594
2014-07-21 18:19:00.000000127,15.357992
2014-07-21 18:19:00.000000182,6.529519
2014-07-21 18:19:00.00000036,4.855814
2014-07-21 18:19:00.000000220,5.2806983
2014-07-21 18:19:00.000000121,4.8402534
2014-07-21 18:19:00.00000050,5.490403
2014-07-21 18:19:00.000000178,4.8506527
2014-07-21 18:19:00.000000166,4.8630967
2014-07-21 18:19:00.000000224,4.8129187
2014-07-21 18:19:00.000000134,4.763058
2014-07-21 18:19:00.000000195,9.349957
2014-07-21 18:19:00.00000015,34.972546
2014-07-21 18:19:00.0000005,52.204197
2014-07-21 18:19:00.000000120,11.92766
2014-07-21 18:19:00.000000133,4.7334857
2014-07-21 18:19:00.00000044,4.8167233
2014-07-21 18:19:00.000000233,4.6628227
2014-07-21 18:19:00.00000063,7.7205305
2014-07-21 18:19:00.000000167,6.7041683
2014-07-21 18:19:00.000000208,4.7568827
2014-07-21 18:19:00.00000030,7.4161654
2014-07-21 18:19:00.00000098,4.7070994
2014-07-21 18:19:00.000000179,4.81745
2014-07-21 18:19:00.000000219,5.145105
2014-07-21 18:19:00.0000006,5.206367
2014-07-21 18:19:00.0000008,9.957289
2014-07-21 18:19:00.00000031,20.60143
2014-07-21 18:19:00.000000225,4.723895
2014-07-21 18:19:00.000000235,5.7223144
2014-07-21 18:19:00.000000104,6.8643017
2014-07-21 18:19:00.00000011,4.9629283
2014-07-21 18:19:00.00000026,5.014198
2014-07-21 18:19:00.000000228,4.777466
2014-07-21 18:19:00.000000154,4.836194
2014-07-21 18:19:00.000000240,4.8788977
2014-07-21 18:19:00.00000069,6.2592225
2014-07-21 18:19:00.000000210,4.9468784
2014-07-21 18:19:00.00000097,22.565924
2014-07-21 18:19:00.000000136,4.86052
2014-07-21 18:19:00.000000150,6.122263
2014-07-21 18:19:00.00000060,5.255466
2014-07-21 18:19:00.00000073,4.8619027
2014-07-21 18:19:00.000000177,12.111658
2014-07-21 18:19:00.000000222,4.911465
2014-07-21 18:19:00.0000003,15.905443
2014-07-21 18:19:00.00000012,4.941606
2014-07-21 18:19:00.000000139,4.8981795
2014-07-21 18:19:00.000000194,6.3991594
2014-07-21 18:19:00.00000014,5.7192893
2014-07-21 18:19:00.00000051,4.721933
2014-07-21 18:19:00.000000218,5.558094
2014-07-21 18:19:00.000000181,4.9065895
2014-07-21 18:19:00.000000114,9.507038
2014-07-21 18:19:00.00000072,4.924936
2014-07-21 18:19:00.000000213,4.738567
2014-07-21 18:19:00.00000064,5.1155186
2012-12-07 16:13:08.0000001,13.911866
2011-06-13 09:55:04.0000005,6.4944444
2011-06-13 09:55:04.0000004,6.877587
2011-06-13 09:55:04.0000001,6.3621097
2014-12-27 22:31:56.0000002,10.011513
2014-11-24 09:50:20.0000001,6.9378724
2014-11-24 09:50:20.0000002,16.867355
2015-02-17 12:29:52.0000003,5.184289
2015-02-17 12:29:52.0000002,5.508267
2015-02-17 12:29:52.0000004,13.997364
2015-02-17 12:29:52.0000001,7.113858
2010-02-21 21:57:20.0000001,8.230863
2010-02-21 21:57:20.0000002,7.2827783
2010-09-20 16:48:00.000000101,8.4658985
2010-09-20 16:48:00.000000140,5.7204766
2010-09-20 16:48:00.00000052,4.411258
2010-09-20 16:48:00.00000038,7.53381
2010-09-20 16:48:00.000000135,4.6343145
2010-09-20 16:48:00.000000145,5.73219
2010-09-20 16:48:00.00000090,8.121838
2010-09-20 16:48:00.00000088,26.551764
2010-09-20 16:48:00.000000161,13.310036
2010-09-20 16:48:00.000000160,4.500555
2010-09-20 16:48:00.00000012,4.4527755
2010-09-20 16:48:00.00000028,44.448315
2010-09-20 16:48:00.000000117,20.111853
2010-09-20 16:48:00.00000018,4.5288634
2010-09-20 16:48:00.00000059,4.4834976
2010-09-20 16:48:00.00000061,4.8643227
2010-09-20 16:48:00.00000037,4.3718514
2010-09-20 16:48:00.000000133,9.53225
2010-09-20 16:48:00.000000141,8.057215
2010-09-20 16:48:00.000000113,23.253809
2010-09-20 16:48:00.00000067,14.717241
2010-09-20 16:48:00.00000066,26.218405
2010-09-20 16:48:00.000000128,7.812075
2010-09-20 16:48:00.000000109,6.527921
2010-09-20 16:48:00.000000167,28.19764
2010-09-20 16:48:00.00000065,4.865687
2010-09-20 16:48:00.000000157,41.448856
2010-09-20 16:48:00.00000045,8.325696
2010-09-20 16:48:00.00000054,4.9205084
2010-09-20 16:48:00.00000076,4.447038
2010-09-20 16:48:00.000000125,10.779403
2010-09-20 16:48:00.00000031,10.809065
2010-09-20 16:48:00.000000105,4.709494
2010-09-20 16:48:00.00000017,5.612914
2010-09-20 16:48:00.000000127,4.6086607
2010-09-20 16:48:00.000000149,41.440865
2010-09-20 16:48:00.00000039,20.47185
2010-09-20 16:48:00.00000095,31.23112
2010-09-20 16:48:00.00000062,4.655624
2010-09-20 16:48:00.00000029,5.8018684
2010-09-20 16:48:00.000000155,25.4369
2010-09-20 16:48:00.000000123,4.5043454
2010-09-20 16:48:00.00000020,6.929105
2010-09-20 16:48:00.0000003,6.8948207
2010-09-20 16:48:00.000000102,4.7496324
2010-09-20 16:48:00.00000096,4.997561
2010-09-20 16:48:00.00000087,6.2062974
2010-09-20 16:48:00.00000063,25.919401
2010-09-20 16:48:00.00000078,6.735487
2010-09-20 16:48:00.00000049,5.1257358
2010-09-20 16:48:00.000000115,8.580316
2010-09-20 16:48:00.00000080,6.5951357
2010-09-20 16:48:00.00000046,12.70538
2010-09-20 16:48:00.00000048,4.8166227
2010-09-20 16:48:00.00000033,25.17029
2010-09-20 16:48:00.000000136,4.5604663
2010-09-20 16:48:00.00000032,13.641643
2010-09-20 16:48:00.00000082,12.84104
2010-09-20 16:48:00.00000091,10.082051
2010-09-20 16:48:00.00000051,28.982752
2010-09-20 16:48:00.000000107,6.0745306
2010-09-20 16:48:00.000000150,4.3902597
2010-09-20 16:48:00.00000070,4.425105
2010-09-20 16:48:00.000000165,24.241743
2010-09-20 16:48:00.00000097,25.63419
2010-09-20 16:48:00.00000075,4.390966
2010-09-20 16:48:00.000000164,9.112725
2010-09-20 16:48:00.000000162,4.8172417
2010-09-20 16:48:00.00000026,4.356157
2010-09-20 16:48:00.000000126,5.9380493
2010-09-20 16:48:00.00000077,10.078191
2010-09-20 16:48:00.000000138,4.367945
2010-09-20 16:48:00.000000118,15.169645
2010-09-20 16:48:00.00000011,9.847551
2010-09-20 16:48:00.00000073,15.600773
2010-09-20 16:48:00.000000120,5.9230638
2010-09-20 16:48:00.00000034,19.854612
2010-09-20 16:48:00.00000057,6.3997493
2010-09-20 16:48:00.00000044,11.541648
2010-09-20 16:48:00.00000079,8.417483
2010-09-20 16:48:00.00000013,9.323944
2010-09-20 16:48:00.00000060,4.4955935
2010-09-20 16:48:00.00000098,15.01421
2010-09-20 16:48:00.00000022,4.9340644
2010-09-20 16:48:00.00000043,9.622513
2010-09-20 16:48:00.000000130,4.771669
2010-09-20 16:48:00.00000094,9.278401
2010-09-20 16:48:00.000000153,6.687624
2010-09-20 16:48:00.0000009,12.909534
2010-09-20 16:48:00.000000119,4.5562496
2010-09-20 16:48:00.00000089,5.60599
2010-09-20 16:48:00.00000053,9.883383
2010-09-20 16:48:00.00000014,8.428898
2010-09-20 16:48:00.00000093,11.818607
2010-09-20 16:48:00.000000144,4.5023255
2010-09-20 16:48:00.00000030,15.479288
2010-09-20 16:48:00.000000147,23.14186
2010-09-20 16:48:00.000000108,13.2967
2010-09-20 16:48:00.00000064,4.574027
2010-09-20 16:48:00.00000010,9.2304945
2010-09-20 16:48:00.00000042,8.284892
2012-04-01 22:22:28.0000001,7.7128887
2012-03-05 09:19:32.0000001,5.4653077
2012-03-05 09:19:32.0000002,5.576015
2012-03-05 09:19:32.0000005,40.53948
2012-03-05 09:19:32.0000003,8.126257
2012-03-05 09:19:32.0000004,6.344738
2012-08-20 14:47:36.0000003,5.4565754
2012-08-20 14:47:36.0000004,34.879032
2011-12-01 01:36:08.0000002,5.562313
2013-06-21 11:33:28.0000002,5.9414053
2013-06-21 11:33:28.0000004,6.707224
2013-06-21 11:33:28.0000001,7.522833
2013-06-21 11:33:28.0000003,11.522306
2013-04-10 11:33:28.0000001,13.772757
2013-04-10 11:33:28.0000002,8.080457
2014-03-29 14:59:28.0000003,8.678787
2014-03-29 14:59:28.0000002,7.267469
2010-04-05 06:01:24.0000001,4.7451787
2014-12-01 00:12:44.0000001,24.669424
2012-08-01 18:54:24.0000001,5.219733
2012-08-01 18:54:24.0000002,4.616797
2012-08-01 18:54:24.0000003,4.5554466
2013-07-13 18:28:20.0000005,5.750814
2013-07-13 18:28:20.0000001,7.4688125
2013-07-13 18:28:20.0000002,6.0886817
2013-07-13 18:28:20.0000004,5.605432
2014-03-06 04:23:32.0000001,7.295418
2014-10-07 19:04:08.0000002,8.516417
2014-10-07 19:04:08.0000005,7.068859
2014-10-07 19:04:08.0000006,5.5246916
2014-10-07 19:04:08.0000004,5.0774226
2013-08-21 09:32:24.0000002,9.579117
2013-08-21 09:32:24.0000004,8.659309
2013-08-21 09:32:24.0000003,5.7088814
2015-01-26 07:13:44.0000006,5.3965297
2015-01-26 07:13:44.0000002,5.571011
2015-01-26 07:13:44.0000004,5.366855
2015-01-26 07:13:44.0000003,9.726517
2009-03-16 09:55:24.0000003,6.8181386
2009-03-16 09:55:24.0000005,7.0824656
2009-03-16 09:55:24.0000004,7.064969
2009-03-16 09:55:24.0000006,5.422003
2009-03-16 09:55:24.0000002,8.687249
2011-03-06 21:01:00.000000150,5.627771
2011-03-06 21:01:00.00000026,6.6752377
2011-03-06 21:01:00.000000148,8.103788
2011-03-06 21:01:00.00000088,5.7570047
2011-03-06 21:01:00.00000098,6.237703
2011-03-06 21:01:00.00000054,10.521658
2011-03-06 21:01:00.000000101,7.466114
2011-03-06 21:01:00.000000175,5.735669
2011-03-06 21:01:00.00000029,6.841424
2011-03-06 21:01:00.000000106,6.7703624
2011-03-06 21:01:00.00000099,5.6219945
2011-03-06 21:01:00.000000158,7.237333
2011-03-06 21:01:00.000000130,5.4866414
2011-03-06 21:01:00.00000027,7.7290406
2011-03-06 21:01:00.00000032,17.525743
2011-03-06 21:01:00.000000111,11.392361
2011-03-06 21:01:00.00000024,7.422442
2011-03-06 21:01:00.000000118,8.389083
2011-03-06 21:01:00.00000016,5.131169
2011-03-06 21:01:00.00000066,7.03813
2011-03-06 21:01:00.000000133,11.052724
2011-03-06 21:01:00.00000070,6.2714314
2011-03-06 21:01:00.000000104,5.5721827
2011-03-06 21:01:00.00000076,6.342952
2011-03-06 21:01:00.000000141,5.144999
2011-03-06 21:01:00.000000145,6.1683097
2011-03-06 21:01:00.000000143,5.1068773
2011-03-06 21:01:00.00000092,5.744408
2011-03-06 21:01:00.00000080,6.1024694
2011-03-06 21:01:00.00000015,22.938545
2011-03-06 21:01:00.000000153,12.8788595
2011-03-06 21:01:00.00000093,8.195287
2011-03-06 21:01:00.000000162,24.682678
2011-03-06 21:01:00.00000062,5.5572844
2011-03-06 21:01:00.000000129,12.033625
2011-03-06 21:01:00.000000107,14.49427
2011-03-06 21:01:00.00000045,6.2412767
2011-03-06 21:01:00.000000115,10.772989
2011-03-06 21:01:00.0000002,7.672463
2011-03-06 21:01:00.00000044,5.1322966
2011-03-06 21:01:00.000000167,5.3429017
2011-03-06 21:01:00.000000169,7.1438704
2011-03-06 21:01:00.00000067,34.594524
2011-03-06 21:01:00.0000007,5.21299
2011-03-06 21:01:00.000000135,46.300453
2011-03-06 21:01:00.000000128,9.878439
2011-03-06 21:01:00.0000004,5.2143
2011-03-06 21:01:00.00000010,6.100371
2011-03-06 21:01:00.000000151,10.091075
2011-03-06 21:01:00.00000055,6.657427
2011-03-06 21:01:00.00000095,5.0241275
2011-03-06 21:01:00.000000102,7.4829607
2011-03-06 21:01:00.00000034,5.165677
2011-03-06 21:01:00.000000108,6.405186
2011-03-06 21:01:00.00000012,6.789332
2011-03-06 21:01:00.00000085,7.2096343
2011-03-06 21:01:00.0000001,6.976595
2011-03-06 21:01:00.00000035,6.293687
2011-03-06 21:01:00.00000097,8.416765
2011-03-06 21:01:00.000000105,5.4430285
2011-03-06 21:01:00.00000020,8.390227
2011-03-06 21:01:00.000000114,7.525894
2011-03-06 21:01:00.00000038,6.560729
2011-03-06 21:01:00.0000006,7.2864943
2011-03-06 21:01:00.00000086,5.677796
2011-03-06 21:01:00.00000049,5.458211
2011-03-06 21:01:00.000000147,5.3872766
2011-03-06 21:01:00.00000040,7.291599
2011-03-06 21:01:00.00000064,5.31505
2011-03-06 21:01:00.00000061,10.276997
2011-03-06 21:01:00.0000005,7.8235497
2011-03-06 21:01:00.0000009,5.290725
2011-03-06 21:01:00.00000042,6.057366
2011-03-06 21:01:00.00000022,23.968107
2011-03-06 21:01:00.00000021,13.295245
2011-03-06 21:01:00.00000094,5.871242
2011-03-06 21:01:00.000000156,5.5440707
2011-03-06 21:01:00.00000072,5.958511
2011-03-06 21:01:00.00000031,11.81719
2011-03-06 21:01:00.00000089,5.258932
2011-03-06 21:01:00.00000023,9.92377
2011-03-06 21:01:00.00000046,7.840724
